id,title,releaseDate,ratingValue,ratingCount,genres,duration,url,posterUrl,description
1062722,Frankenstein,17 Oktober 2025,7.616,3827,Drama | Fantasy | Horror,,https://www.themoviedb.org/movie/1062722,https://image.tmdb.org/t/p/w500/g4JtvGlQO7DByTI6frUobqvSL3R.jpg,"Pemenang Oscar, Guillermo del Toro, menafsirkan ulang kisah klasik karya Mary Shelley tentang ilmuwan brilian dan makhluk yang dihidupkan oleh ambisinya yang mengerikan."
57800,Ice Age: Continental Drift,27 Juni 2012,6.394,8260,Animation | Comedy | Adventure | Family,,https://www.themoviedb.org/movie/57800,https://image.tmdb.org/t/p/w500/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,"Manny, Diego, dan Sid memulai petualangan lain setelah benua mereka terombang-ambing. Menggunakan gunung es sebagai kapal, mereka bertemu makhluk laut dan melawan bajak laut saat menjelajahi dunia baru."
436969,The Suicide Squad,28 Juli 2021,7.447,9870,Action | Comedy | Adventure,,https://www.themoviedb.org/movie/436969,https://image.tmdb.org/t/p/w500/q61qEyssk2ku3okWICKArlAdhBn.jpg,
508947,Turning Red,10 Maret 2022,7.33,6033,Animation | Family | Comedy | Fantasy,,https://www.themoviedb.org/movie/508947,https://image.tmdb.org/t/p/w500/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,"Turning Red bercerita tentang kisah Mei Lee, anak remaja perempuan 13 tahun keturunan Tiongkok-Kanada yang tinggal di Toronto. Ia seorang anak gadis yang penurut terhadap segala peraturan kaku yang dan serba menuntut dari keluarganya."
82690,Wreck-It Ralph,1 November 2012,7.362,13304,Family | Animation | Comedy | Adventure,,https://www.themoviedb.org/movie/82690,https://image.tmdb.org/t/p/w500/nrEupcBwf4O1zihCM34NoXusZDq.jpg,"Seorang penjahat video game ingin menjadi pahlawan dan bertekad untuk mewujudkan mimpinya, namun pencariannya membawa malapetaka ke seluruh arcade tempat dia tinggal."
370172,No Time to Die,29 September 2021,7.338,7361,Action | Thriller | Adventure,,https://www.themoviedb.org/movie/370172,https://image.tmdb.org/t/p/w500/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,"Bond telah meninggalkan agensi dan menikmati kehidupan yang tenang di Jamaika. Kehidupan damainya berakhir setelah teman lamanya Felix Leiter dari CIA muncul dan meminta bantuannya. Misi awal untuk menyelamatkan ilmuwan yang diculik berkembang menjadi lebih rumit dari yang diharapkan, Bond dihadapkan dengan seorang penjahat misterius yang memiliki senjata teknologi terbaru yang berbahaya."
321612,Si cantik dan si buruk rupa,16 Maret 2017,6.967,16151,Family | Fantasy | Romance,,https://www.themoviedb.org/movie/321612,https://image.tmdb.org/t/p/w500/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,mengadaptasi versi Disney dari kisah klasik seorang pangeran terkutuk dan seorang wanita muda cantik yang membantunya mematahkan mantra.
335983,Venom,28 September 2018,6.824,17558,Science Fiction | Action,,https://www.themoviedb.org/movie/335983,https://image.tmdb.org/t/p/w500/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,"Seorang jurnalis, Eddie Brock ingin melakukan sebuah investasi kasus terhadap penemuan yang dipimpin oleh Dr. Carlton Drake. Karena investigasinya, Eddie mengunjungi lab milik Dr. Calrlton Drake. Semuanya ditujukan untuk membuktikan bahwa Dr. Carlton Drake sedang sedang melakukan tindakan jahat menggunakan Symbiote.  Namun, sial bagi Eddie, organisme hidup ini masuk ke dalam tubuhnya. Eddie menemukan kekuatan super dalam dirinya yang mampu mengendalikan semua hal yang ia lakukan."
68726,Pacific Rim,11 Juli 2013,6.946,13779,Action | Science Fiction | Adventure,,https://www.themoviedb.org/movie/68726,https://image.tmdb.org/t/p/w500/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,"Saat perang antara umat manusia dan makhluk laut mengerikan terus terjadi, seorang mantan pilot dan seorang peserta pelatihan dipasangkan untuk mengemudikan senjata khusus yang tampaknya sudah ketinggalan zaman dalam upaya putus asa untuk menyelamatkan dunia dari kiamat."
161,Ocean's Eleven,7 Desember 2001,7.466,12867,Thriller | Crime,,https://www.themoviedb.org/movie/161,https://image.tmdb.org/t/p/w500/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,
493922,Hereditary,7 Juni 2018,7.296,8868,Horror | Mystery | Thriller,,https://www.themoviedb.org/movie/493922,https://image.tmdb.org/t/p/w500/4GFPuL14eXi66V96xBWY73Y9PfR.jpg,"Setelah kematian Ellen Leigh, ibu pemimpin keluarga mereka, putrinya Annie dan anggota keluarga lainnya mulai mengungkap rahasia yang mengganggu tentang warisan mereka. Kehidupan sehari-hari mereka tidak hanya terpengaruh, tetapi mereka juga menjadi terjerat dalam nasib mengerikan yang tidak dapat mereka hindari, mendorong mereka ke ambang kegilaan."
8966,Twilight,20 November 2008,6.3,14657,Fantasy | Drama | Romance,,https://www.themoviedb.org/movie/8966,https://image.tmdb.org/t/p/w500/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,"Saat pindah untuk tinggal bersama ayahnya, Bella Swan masuk ke sekolah baru dan berkenalan dengan Edward, teman sekelas misterius yang mengaku vampir berusia 108 tahun."
49519,The Croods,15 Maret 2013,6.945,7692,Animation | Adventure | Family | Comedy,,https://www.themoviedb.org/movie/49519,https://image.tmdb.org/t/p/w500/27zvjVOtOi5ped1HSlJKNsKXkFH.jpg,
313369,La La Land,1 Desember 2016,7.9,18453,Comedy | Drama | Romance,,https://www.themoviedb.org/movie/313369,https://image.tmdb.org/t/p/w500/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,"Ketika Sebastian, seorang pianis, dan Mia, seorang aktris, mencoba untuk menggapai mimpi dan mencapai kesuksesan di bidang masing-masing, mereka terjebak dalam pilihan antara cinta dan karir."
333339,Ready Player One,28 Maret 2018,7.587,17339,Adventure | Action | Science Fiction,,https://www.themoviedb.org/movie/333339,https://image.tmdb.org/t/p/w500/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg,"Ketika pencipta sebuah dunia virtual reality bernama OASIS meninggal, ia merilis video yang menantang semua pengguna OASIS untuk menemukan telur tersembunyi. Penemunya akan dapat hadiah besar. Wade Watts menemukan petunjuk pertama dan berlomba menemukan si telur tersembunyi ini."
106,Predator,12 Juni 1987,7.578,9478,Science Fiction | Action | Adventure | Thriller,,https://www.themoviedb.org/movie/106,https://image.tmdb.org/t/p/w500/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,
500,Reservoir Dogs,2 September 1992,8.111,15799,Crime | Thriller,,https://www.themoviedb.org/movie/500,https://image.tmdb.org/t/p/w500/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,
337167,Fifty Shades Freed,17 Januari 2018,6.668,8427,Drama | Romance,,https://www.themoviedb.org/movie/337167,https://image.tmdb.org/t/p/w500/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,
614945,Voicemails for Isabelle,20 Juni 2026,8.3,874,Romance | Comedy | Drama,,https://www.themoviedb.org/movie/614945,https://image.tmdb.org/t/p/w500/canZTWSxACSnAluir3dCtMxKpA1.jpg,"Pengakuan lucu berupa pesan suara dari seorang wanita muda untuk mendiang saudarinya tanpa disadari terkirim ke pria tak dikenal, yang mulai jatuh hati dari kejauhan."
10020,Beauty and the Beast,22 Oktober 1991,7.725,10876,Romance | Family | Animation | Fantasy,,https://www.themoviedb.org/movie/10020,https://image.tmdb.org/t/p/w500/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,
14139,Los cronocrímenes,1 November 2007,7.022,1521,Science Fiction | Thriller,,https://www.themoviedb.org/movie/14139,https://image.tmdb.org/t/p/w500/rxAMIH5VmzsdiGDbHwqTGWqooVn.jpg,
408,Snow White and the Seven Dwarfs,22 Januari 1938,7.13,8114,Fantasy | Animation | Family,,https://www.themoviedb.org/movie/408,https://image.tmdb.org/t/p/w500/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,
62177,Brave,21 Juni 2012,7,14419,Adventure | Animation | Family | Fantasy,,https://www.themoviedb.org/movie/62177,https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,"Brave terletak di Dataran Tinggi Skotlandia yang mistis, tempat Mérida adalah putri kerajaan yang diperintah oleh Raja Fergus dan Ratu Elinor. Seorang putri yang sulit diatur dan seorang pemanah yang ulung, Mérida suatu hari menentang adat sakral tanah dan secara tidak sengaja membawa kekacauan ke kerajaan. Dalam upaya untuk memperbaiki keadaan, Mérida mencari seorang Wanita Bijaksana yang eksentrik dan mendapatkan harapan buruk. Juga mencari dalam pencarian Mérida - dan berfungsi sebagai bantuan komik - adalah tiga penguasa kerajaan: Lord MacGuffin yang sangat besar, Lord Macintosh yang bermuka masam, dan Lord Dingwall yang tidak menyenangkan."
10674,Mulan,18 Juni 1998,7.902,10659,Animation | Family | Adventure,,https://www.themoviedb.org/movie/10674,https://image.tmdb.org/t/p/w500/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg,
1064028,Subservience,15 Agustus 2024,6.645,1102,Horror | Science Fiction | Thriller,,https://www.themoviedb.org/movie/1064028,https://image.tmdb.org/t/p/w500/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,
507086,Jurassic World Dominion,1 Juni 2022,6.593,7265,Adventure | Science Fiction | Thriller | Action,,https://www.themoviedb.org/movie/507086,https://image.tmdb.org/t/p/w500/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,
458156,John Wick: Chapter 3 - Parabellum,15 Mei 2019,7.438,12050,Action | Thriller | Crime,,https://www.themoviedb.org/movie/458156,https://image.tmdb.org/t/p/w500/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,"Super-pembunuh John Wick kembali dengan label harga $ 14 juta di kepalanya dan sepasukan pembunuh pemburu hadiah di jejaknya. Setelah membunuh anggota guild pembunuh bayang-bayang internasional, High Table, John Wick dikucilkan, tetapi pria dan wanita hit paling kejam di dunia menunggu setiap gilirannya."
140607,Star Wars: Episode VII - The Force Awakens,15 Desember 2015,7.241,20886,Adventure | Action | Science Fiction,,https://www.themoviedb.org/movie/140607,https://image.tmdb.org/t/p/w500/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,30 tahun setelah kemenangan ke atas pihak kejahatan. Kini Hans Solo Solo bersama pulak penentang perlu menghadapi kuasa kejahatan yang diketuai oleh Kylo Ren Dan pihak tenteranya.
508442,Soul,25 Desember 2020,8.088,11703,Animation | Family | Drama | Music | Fantasy,,https://www.themoviedb.org/movie/508442,https://image.tmdb.org/t/p/w500/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,"Joe Gardner adalah seorang guru sekolah menengah yang menyukai musik jazz. Setelah manggung yang sukses di Half Note Club, dia tiba-tiba mengalami kecelakaan yang memisahkan jiwanya dari tubuhnya dan diangkut ke You Seminar, sebuah pusat di mana jiwa berkembang dan mendapatkan gairah sebelum diangkut ke bayi yang baru lahir. Joe harus meminta bantuan dari orang-orang lain yang sedang menjalani pelatihan, seperti 22, jiwa yang telah menghabiskan ribuan tahun dalam Seminar Anda, untuk kembali ke Bumi."
630,The Wizard of Oz,21 Agustus 1939,7.582,6276,Adventure | Fantasy | Family,,https://www.themoviedb.org/movie/630,https://image.tmdb.org/t/p/w500/yn8MWeqcKrkn3VZ5hpc26vMTxxl.jpg,
9479,The Nightmare Before Christmas,9 Oktober 1993,7.835,10555,Fantasy | Animation | Family,,https://www.themoviedb.org/movie/9479,https://image.tmdb.org/t/p/w500/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,
6977,No Country for Old Men,9 November 2007,7.95,13737,Crime | Thriller | Western,,https://www.themoviedb.org/movie/6977,https://image.tmdb.org/t/p/w500/6d5XOczc226jECq0LIX0siKtgHR.jpg,
43347,Love & Other Drugs,22 November 2010,7.042,5711,Drama | Comedy | Romance,,https://www.themoviedb.org/movie/43347,https://image.tmdb.org/t/p/w500/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,
1100782,Smile 2,16 Oktober 2024,6.588,2322,Horror | Mystery,,https://www.themoviedb.org/movie/1100782,https://image.tmdb.org/t/p/w500/ht8Uv9QPv9y7K0RvUyJIaXOZTfd.jpg,
1022787,Elio,18 Juni 2025,6.922,1121,Animation | Adventure | Science Fiction | Family | Comedy,,https://www.themoviedb.org/movie/1022787,https://image.tmdb.org/t/p/w500/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,
168259,Furious Seven,1 April 2015,7.213,11472,Action | Crime | Thriller,,https://www.themoviedb.org/movie/168259,https://image.tmdb.org/t/p/w500/xgzBgMj44Tyv4gXiJ06tQWkSVEO.jpg,
12155,Alice in Wonderland,3 Maret 2010,6.644,15041,Family | Fantasy | Adventure,,https://www.themoviedb.org/movie/12155,https://image.tmdb.org/t/p/w500/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,"Alice, kini berusia 19 tahun, kembali ke dunia aneh tempat ia pertama kali masuk saat kecil dan memulai perjalanan untuk menemukan takdirnya yang sebenarnya."
539,Psycho,22 Juni 1960,8.406,11235,Horror | Thriller | Mystery,,https://www.themoviedb.org/movie/539,https://image.tmdb.org/t/p/w500/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,
607,Men in Black,2 Juli 1997,7.229,15159,Action | Adventure | Comedy | Science Fiction,,https://www.themoviedb.org/movie/607,https://image.tmdb.org/t/p/w500/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,"Setelah kejar-kejaran polisi dengan makhluk dunia lain, seorang polisi Kota New York direkrut sebagai agen dalam organisasi rahasia yang didirikan untuk memantau dan mengawasi aktivitas alien di Bumi: Men in Black. Agen K dan agen rekrutan baru Agen J menemukan diri mereka di tengah rencana mematikan teroris antargalaksi yang telah tiba di Bumi untuk membunuh dua duta besar dari galaksi berlawanan."
1632181,Socias por accidente,12 Maret 2026,8.856,374,Comedy | Romance,,https://www.themoviedb.org/movie/1632181,https://image.tmdb.org/t/p/w500/j0CIVzeR7hRAPBPGR54qDZoOQpp.jpg,
270946,Penguins of Madagascar,22 November 2014,6.544,4572,Family | Animation | Adventure | Comedy,,https://www.themoviedb.org/movie/270946,https://image.tmdb.org/t/p/w500/dXbpNrPDZDMEbujFoOxmMNQVMHa.jpg,"Skipper, Kowalski, Rico, dan Private bergabung dengan organisasi penyamaran The North Wind untuk menghentikan penjahat Dr. Octavius ​​Brine yang menghancurkan dunia seperti yang kita kenal."
75656,Now You See Me,29 Mei 2013,7.326,17103,Thriller | Crime,,https://www.themoviedb.org/movie/75656,https://image.tmdb.org/t/p/w500/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,
1491920,功夫女足,11 Juli 2026,6.077,26,Drama | Comedy | Action,,https://www.themoviedb.org/movie/1491920,https://image.tmdb.org/t/p/w500/7H9Gkdr9V5KMM6STtCRdTuRD2Zd.jpg,
718930,Bullet Train,3 Agustus 2022,7.409,7888,Action | Comedy | Thriller,,https://www.themoviedb.org/movie/718930,https://image.tmdb.org/t/p/w500/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,"Pembunuh yang tidak beruntung, Ladybug, bertekad untuk melakukan pekerjaannya dengan damai setelah terlalu banyak pertunjukan yang gagal. Nasib, bagaimanapun, mungkin memiliki rencana lain, karena misi terbaru Ladybug menempatkannya pada jalur tabrakan dengan musuh mematikan dari seluruh dunia — semua dengan tujuan yang terhubung, namun saling bertentangan — di kereta tercepat di dunia."
197,Braveheart,24 Mei 1995,7.944,11406,Action | Drama | History | War,,https://www.themoviedb.org/movie/197,https://image.tmdb.org/t/p/w500/or1gBugydmjToAEq7OZY0owwFk.jpg,"Marah atas pembantaian Murron, pengantin barunya dan cinta masa kecilnya, prajurit Skotlandia William Wallace membunuh satu peleton tentara penguasa Inggris setempat. Hal ini menyebabkan desa tersebut memberontak dan, pada akhirnya, seluruh negeri bangkit melawan pemerintahan Inggris."
44214,Black Swan,3 Desember 2010,7.683,15852,Drama | Thriller | Horror,,https://www.themoviedb.org/movie/44214,https://image.tmdb.org/t/p/w500/viWheBd44bouiLCHgNMvahLThqx.jpg,
135397,Jurassic World,6 Juni 2015,6.703,21890,Adventure | Science Fiction | Thriller | Action,,https://www.themoviedb.org/movie/135397,https://image.tmdb.org/t/p/w500/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,
259316,Hewan-Hewan Fantastis dan Dimana Mereka Bisa Ditemukan,16 November 2016,7.308,19961,Fantasy | Adventure,,https://www.themoviedb.org/movie/259316,https://image.tmdb.org/t/p/w500/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,"Tujuh puluh tahun sebelum Harry Potter membaca buku pelajaran yang ditulis oleh Newt Scamander (Eddie Redmayne) di Hogwarts, sang penulis berkelana mengunjungi perkumpulan rahasia penyihir di kota New York.  Spin-off film Harry Potter yang berlatar belakang di tahun 1926 ini menceritakan kisah perjalanan Newt yang bepergian keliling dunia untuk bertemu dan mendokumentasikan hewan-hewan sihir. Akan tetapi ketika ia bersinggah di kota New York sebelum mengakhiri perjalanannya, Newt tidak sengaja melepaskan hewan-hewan sihir yang disimpannya di dalam koper sihir miliknya di dunia No-Maj (manusia tanpa kemampuan sihir)."
1378537,मिर्ज़ापुर - द मूवी,3 September 2026,7.571,7,Action | Crime | Drama | Thriller,,https://www.themoviedb.org/movie/1378537,https://image.tmdb.org/t/p/w500/cdDKdCRyq6BYuNblpKUYqRPWvEg.jpg,
423108,The Conjuring: The Devil Made Me Do It,25 Mei 2021,7.338,6693,Horror | Mystery | Thriller,,https://www.themoviedb.org/movie/423108,https://image.tmdb.org/t/p/w500/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg,"Ceritanya pada 24 November 1981 di Brookfield, Connecticut, Arne Cheyenne Johnson disidang kasus pembunuhan tingkat pertama atas kematian seorang tuan tanah bernama Alan Bono. Kasus tersebut menjadi terkenal karena melibatkan untuk pertama kalinya unsur ""kerasukan setan"" dalam sebuah persidangan atas kasus pembunuhan."
609681,The Marvels,8 November 2023,5.9,3626,Science Fiction | Adventure | Action,,https://www.themoviedb.org/movie/609681,https://image.tmdb.org/t/p/w500/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,
393,Kill Bill: Vol. 2,16 April 2004,7.873,15417,Action | Crime | Thriller,,https://www.themoviedb.org/movie/393,https://image.tmdb.org/t/p/w500/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,"Sang Mempelai Wanita melanjutkan upaya balas dendamnya terhadap mantan bos dan kekasihnya, Bill, penjaga pintu yang penyendiri, Budd, dan Elle yang bermata satu dan pengkhianat."
1359,American Psycho,13 April 2000,7.402,12690,Thriller | Drama | Crime,,https://www.themoviedb.org/movie/1359,https://image.tmdb.org/t/p/w500/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,
1316092,“Wuthering Heights”,11 Februari 2026,6.66,1331,Romance | Drama,,https://www.themoviedb.org/movie/1316092,https://image.tmdb.org/t/p/w500/ud5oGGcko64cjhOsB6nny57MtL2.jpg,
1156593,Culpa tuya,26 Desember 2024,7.091,1624,Drama | Romance,,https://www.themoviedb.org/movie/1156593,https://image.tmdb.org/t/p/w500/1jvCVdlgInyItAUEvvvCakm1Yxz.jpg,"Sekuel film laris My Fault; cinta Noah dan Nick tampak tak tergoyahkan meski orang tua berusaha memisahkan mereka. Namun, pekerjaan Noah dan masuknya Nick ke universitas membuka kehidupan baru yang akan mengguncang fondasi hubungan mereka dan keluarga Leister sendiri. Ketika begitu banyak orang siap menghancurkan suatu hubungan, dapatkah hubungan itu berakhir dengan baik?"
176,Saw,1 Oktober 2004,7.4,10304,Horror | Mystery | Crime,,https://www.themoviedb.org/movie/176,https://image.tmdb.org/t/p/w500/rLNSOudrayDBo1uqXjrhxcjODIC.jpg,
245891,John Wick,16 Oktober 2014,7.463,21304,Action | Thriller,,https://www.themoviedb.org/movie/245891,https://image.tmdb.org/t/p/w500/wXqWR7dHncNRbxoEGybEy7QTe9h.jpg,"Saat mobilnya dicuri dan anjingnya dibunuh oleh putra seorang gangster, John Wick si mantan pembunuh yang pemberani menghadapi seluruh kawanan mafia demi membalas dendam."
875828,Peaky Blinders: The Immortal Man,5 Maret 2026,7.178,1205,Crime | Drama,,https://www.themoviedb.org/movie/875828,https://image.tmdb.org/t/p/w500/gRMalasZEzsZi4w2VFuYusfSfqf.jpg,"Setelah putranya yang hidup terpisah terlibat rencana Nazi, Tommy Shelby,, gangster yang mengasingkan diri, harus kembali ke Birmingham demi keluarga dan negaranya."
991494,Film SpongeBob: Pencarian SquarePants,16 Desember 2025,6.782,349,Adventure | Family | Animation | Comedy | Fantasy,,https://www.themoviedb.org/movie/991494,https://image.tmdb.org/t/p/w500/xJnOMMsFASxNiFnG7v3TNIQ3ife.jpg,"Karena sangat ingin menjadi orang besar, SpongeBob bertekad membuktikan keberaniannya kepada Tuan Krabs dengan mengikuti The Flying Dutchman – hantu bajak laut misterius yang gagah berani – dalam petualangan laut yang membawanya ke kedalaman laut terdalam, tempat yang belum pernah dikunjungi Sponge sebelumnya."
2105,American Pie,9 Juli 1999,6.617,8544,Comedy | Romance,,https://www.themoviedb.org/movie/2105,https://image.tmdb.org/t/p/w500/5P68by2Thn8wHAziyWGEw2O7hco.jpg,
615656,Meg 2: The Trench,2 Agustus 2023,6.364,4102,Action | Science Fiction | Horror,,https://www.themoviedb.org/movie/615656,https://image.tmdb.org/t/p/w500/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,
917496,Beetlejuice Beetlejuice,4 September 2024,6.917,3294,Comedy | Fantasy,,https://www.themoviedb.org/movie/917496,https://image.tmdb.org/t/p/w500/2XMBScqx3UqBR8UT7WGbTs72lyG.jpg,
296096,Me Before You,1 Juni 2016,7.93,13551,Drama | Romance,,https://www.themoviedb.org/movie/296096,https://image.tmdb.org/t/p/w500/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,
320288,X-Men: Dark Phoenix,5 Juni 2019,5.959,7282,Science Fiction | Action | Adventure,,https://www.themoviedb.org/movie/320288,https://image.tmdb.org/t/p/w500/cCTJPelKGLhALq3r51A9uMonxKj.jpg,"X-Men menghadapi musuh mereka yang paling tangguh dan kuat ketika salah satu dari mereka, Jean Gray, mulai lepas kendali. Selama misi penyelamatan di luar angkasa, Jean hampir terbunuh ketika dia ditabrak oleh kekuatan kosmik misterius. Begitu dia kembali ke rumah, kekuatan ini tidak hanya membuatnya jauh lebih kuat, tetapi jauh lebih tidak stabil. X-Men sekarang harus bersatu untuk menyelamatkan jiwanya dan melawan alien yang ingin menggunakan kemampuan baru Grey untuk memerintah galaksi."
1472951,Infiltrate,9 Juli 2026,8.444,9,Action | Thriller,,https://www.themoviedb.org/movie/1472951,https://image.tmdb.org/t/p/w500/8Cw8GF9wG63kF8pRRXwOx2kXGt.jpg,
8392,となりのトトロ,16 April 1988,8.066,9054,Fantasy | Animation | Family,,https://www.themoviedb.org/movie/8392,https://image.tmdb.org/t/p/w500/ykeaF3Ldz1Kf6sfnOJJH4dW56F4.jpg,"Dua orang perempuan kakak beradik pindah ke desa dengan ayah mereka untuk dekat dengan ibu mereka yang sedang dirawat dan menemukan bahwa pepohonan disekitar dihuni oleh para Totoro, jiwa-jiwa magis dari hutan. Ketika saudara termuda mereka melarikan diri dari rumah, saudara perempuan yang lebih tua mencari pertolongan dari jiwa-jiwa magis untuk menemukannya."
120467,The Grand Budapest Hotel,26 Februari 2014,8.025,16471,Comedy | Drama,,https://www.themoviedb.org/movie/120467,https://image.tmdb.org/t/p/w500/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,
746036,The Fall Guy,24 April 2024,6.953,4025,Action | Comedy | Romance,,https://www.themoviedb.org/movie/746036,https://image.tmdb.org/t/p/w500/e7olqFmzcIX5c23kX4zSmLPJi8c.jpg,
417859,Puss in Boots,27 Oktober 2011,6.615,4739,Action | Adventure | Animation | Comedy | Family,,https://www.themoviedb.org/movie/417859,https://image.tmdb.org/t/p/w500/7a5Jzjr9TmffGy76y1SZhn3sCiz.jpg,
8355,Ice Age: Dawn of the Dinosaurs,26 Juni 2009,6.777,9051,Animation | Comedy | Family | Adventure,,https://www.themoviedb.org/movie/8355,https://image.tmdb.org/t/p/w500/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,"Waktu terus berubah bagi Manny si mamut yang pemarah, Sid si kungkang yang suka bicara kasar, dan Diego si harimau bertaring tajam yang cerdik. Kehidupan memanas bagi para pahlawan kita saat mereka bertemu dengan tetangga baru yang tidak terlalu ramah – dinosaurus perkasa."
976573,Elemental,14 Juni 2023,7.593,5535,Animation | Comedy | Family | Romance,,https://www.themoviedb.org/movie/976573,https://image.tmdb.org/t/p/w500/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,
1494060,Sunset on Pluto,3 Maret 2025,0,0,Horror | Fantasy,,https://www.themoviedb.org/movie/1494060,https://image.tmdb.org/t/p/w500/ohqBzqTw3Uw9bGTaD5x7jUVJHzX.jpg,
137113,Edge of Tomorrow,27 Mei 2014,7.643,15476,Action | Science Fiction,,https://www.themoviedb.org/movie/137113,https://image.tmdb.org/t/p/w500/nBM9MMa2WCwvMG4IJ3eiGUdbPe6.jpg,"Bill Cage terjebak dalam lingkaran waktu, dan terus mengulang hari saat ia tewas dalam perang. Untuk keluar, ia harus bertahan hidup sekaligus menaklukkan para alien."
351286,Jurassic World: Fallen Kingdom,6 Juni 2018,6.526,12987,Adventure | Science Fiction | Thriller | Action,,https://www.themoviedb.org/movie/351286,https://image.tmdb.org/t/p/w500/x2Us3jR6ToMJjbcPbLimYoxf6xr.jpg,"Setelah Isla Nublar porak-poranda akibat letusan gunung berapi, spesies dinosaurus yang tersisa dibawa ke perkebunan Lockwood yang besar, di Amerika. Di tempat tersebut, Owen dan Claire menyadari bahwa spesies dinosaurus malah dilelang dan tidak dilestarikan. Seekor dinosaurus hibrida yang sangat berbahaya dan dikenal dengan nama Indoraptor, kabur dan mulai meneror penduduk di sekitar perkebunan."
207703,Kingsman: The Secret Service,24 Januari 2015,7.617,18118,Crime | Comedy | Action,,https://www.themoviedb.org/movie/207703,https://image.tmdb.org/t/p/w500/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg,
38,Eternal Sunshine of the Spotless Mind,19 Maret 2004,8.089,16701,Science Fiction | Drama | Romance,,https://www.themoviedb.org/movie/38,https://image.tmdb.org/t/p/w500/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,
823464,Godzilla x Kong: The New Empire,27 Maret 2024,7.039,4843,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/823464,https://image.tmdb.org/t/p/w500/z1p34vh7dEOnLDmyCrlUVLuoDzd.jpg,"Setelah pertarungan eksplosif mereka, Godzilla dan Kong harus bersatu kembali melawan ancaman kolosal yang belum ditemukan yang tersembunyi di dalam dunia kita, yang menantang eksistensi mereka - dan eksistensi kita."
1285959,The Passenger,5 Juni 2026,5.539,51,Thriller,,https://www.themoviedb.org/movie/1285959,https://image.tmdb.org/t/p/w500/i9XqCdF0jrgqveYUaLjOSiRepIq.jpg,
954,Mission: Impossible,22 Mei 1996,7.028,10237,Adventure | Action | Thriller,,https://www.themoviedb.org/movie/954,https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,
260346,Taken 3,16 Desember 2014,6.264,6274,Thriller | Action,,https://www.themoviedb.org/movie/260346,https://image.tmdb.org/t/p/w500/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,"Mantan agen pemerintah Bryan Mills mendapati hidupnya hancur ketika dia dituduh melakukan pembunuhan yang terjadi di dekat rumahnya. Saat dia dikejar oleh inspektur polisi yang cerdas, Mills menggunakan keahlian khususnya untuk melacak pembunuh sebenarnya dan menerapkan gaya keadilan uniknya."
